"No.","Time","Source","Destination","Protocol","Length","Info"
"183","22.215833","142.104.5.64","192.168.1.164","TCP","1514","80  >  1200 [ACK] Seq=94013 Ack=2628 Win=17520 Len=1460 [TCP segment of a reassembled PDU]"
"184","22.217579","142.104.5.64","192.168.1.164","TCP","1514","80  >  1200 [ACK] Seq=95473 Ack=2628 Win=17520 Len=1460 [TCP segment of a reassembled PDU]"
"185","22.217600","192.168.1.164","142.104.5.64","TCP","54","1200  >  80 [ACK] Seq=2628 Ack=96933 Win=17520 Len=0"
"186","22.219095","142.104.5.64","192.168.1.164","TCP","1514","80  >  1200 [ACK] Seq=96933 Ack=2628 Win=17520 Len=1460 [TCP segment of a reassembled PDU]"
"187","22.220857","142.104.5.64","192.168.1.164","TCP","1514","80  >  1200 [ACK] Seq=98393 Ack=2628 Win=17520 Len=1460 [TCP segment of a reassembled PDU]"
"188","22.220878","192.168.1.164","142.104.5.64","TCP","54","1200  >  80 [ACK] Seq=2628 Ack=99853 Win=17520 Len=0"
"189","22.221250","142.104.5.64","192.168.1.164","HTTP","281","HTTP/1.1 200 OK  (text/html)"
"190","22.351323","192.168.1.164","142.104.5.64","TCP","54","1200  >  80 [ACK] Seq=2628 Ack=100080 Win=17293 Len=0"
"191","26.506923","142.104.5.64","192.168.1.164","TCP","60","80  >  1201 [FIN, ACK] Seq=52975 Ack=1335 Win=17520 Len=0"
"192","26.506981","192.168.1.164","142.104.5.64","TCP","54","1201  >  80 [ACK] Seq=1335 Ack=52976 Win=16548 Len=0"
"193","26.788936","192.168.1.164","142.104.5.64","TCP","54","1201  >  80 [FIN, ACK] Seq=1335 Ack=52976 Win=16548 Len=0"
"194","26.790436","192.168.1.164","142.104.5.64","HTTP","490","GET /cosi HTTP/1.1 "
"195","26.791774","142.104.5.64","192.168.1.164","TCP","60","80  >  1201 [ACK] Seq=52976 Ack=1336 Win=17520 Len=0"
"196","26.797606","142.104.5.64","192.168.1.164","HTTP","520","HTTP/1.1 302 Found  (text/html)"
"197","26.854912","192.168.1.164","142.104.105.208","TCP","62","1202  >  80 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM"
"198","26.860757","142.104.105.208","192.168.1.164","TCP","62","80  >  1202 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM"
"199","26.860779","192.168.1.164","142.104.105.208","TCP","54","1202  >  80 [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"200","26.860855","192.168.1.164","142.104.105.208","HTTP","490","GET / HTTP/1.1 "
"201","26.864799","142.104.105.208","192.168.1.164","TCP","60","80  >  1202 [ACK] Seq=1 Ack=437 Win=6432 Len=0"
"202","26.958297","192.168.1.164","142.104.5.64","TCP","54","1200  >  80 [ACK] Seq=3064 Ack=100546 Win=16827 Len=0"
"203","26.977591","142.104.105.208","192.168.1.164","TCP","1514","80  >  1202 [ACK] Seq=1 Ack=437 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"204","26.979094","142.104.105.208","192.168.1.164","TCP","1514","80  >  1202 [ACK] Seq=1461 Ack=437 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"205","26.979115","192.168.1.164","142.104.105.208","TCP","54","1202  >  80 [ACK] Seq=437 Ack=2921 Win=17520 Len=0"
"206","26.985575","142.104.105.208","192.168.1.164","TCP","1514","80  >  1202 [ACK] Seq=2921 Ack=437 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"207","26.986954","142.104.105.208","192.168.1.164","TCP","1514","80  >  1202 [ACK] Seq=4381 Ack=437 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"208","26.986968","192.168.1.164","142.104.105.208","TCP","54","1202  >  80 [ACK] Seq=437 Ack=5841 Win=17520 Len=0"
"209","26.988369","142.104.105.208","192.168.1.164","TCP","1514","80  >  1202 [ACK] Seq=5841 Ack=437 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"210","26.992431","142.104.105.208","192.168.1.164","TCP","791","80  >  1202 [PSH, ACK] Seq=7301 Ack=437 Win=6432 Len=737 [TCP segment of a reassembled PDU]"
"211","26.992461","192.168.1.164","142.104.105.208","TCP","54","1202  >  80 [ACK] Seq=437 Ack=8038 Win=17520 Len=0"
"212","27.022668","142.104.105.208","192.168.1.164","TCP","1514","80  >  1202 [ACK] Seq=8038 Ack=437 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"213","27.024162","142.104.105.208","192.168.1.164","TCP","1514","80  >  1202 [ACK] Seq=9498 Ack=437 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"214","27.024180","192.168.1.164","142.104.105.208","TCP","54","1202  >  80 [ACK] Seq=437 Ack=10958 Win=17520 Len=0"
"215","27.024830","142.104.105.208","192.168.1.164","HTTP","521","HTTP/1.1 200 OK  (text/html)"
"216","27.138116","192.168.1.164","142.104.105.208","HTTP","413","GET /css/toplevel.css HTTP/1.1 "
"217","27.141287","142.104.105.208","192.168.1.164","TCP","60","80  >  1202 [ACK] Seq=11425 Ack=796 Win=7504 Len=0"
"218","27.144847","142.104.105.208","192.168.1.164","TCP","326","80  >  1202 [PSH, ACK] Seq=11425 Ack=796 Win=7504 Len=272 [TCP segment of a reassembled PDU]"
"219","27.144988","192.168.1.164","142.104.105.208","TCP","54","1202  >  80 [FIN, ACK] Seq=796 Ack=11697 Win=16781 Len=0"
"220","27.148109","142.104.105.208","192.168.1.164","TCP","1514","80  >  1202 [ACK] Seq=11697 Ack=796 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"221","27.148138","192.168.1.164","142.104.105.208","TCP","54","1202  >  80 [RST, ACK] Seq=797 Ack=13157 Win=0 Len=0"
"222","27.149563","142.104.105.208","192.168.1.164","TCP","1514","80  >  1202 [ACK] Seq=13157 Ack=796 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"223","27.150941","142.104.105.208","192.168.1.164","TCP","1514","80  >  1202 [ACK] Seq=14617 Ack=796 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"224","27.154401","142.104.105.208","192.168.1.164","TCP","1514","80  >  1202 [ACK] Seq=16077 Ack=797 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"225","27.154807","142.104.105.208","192.168.1.164","HTTP","267","HTTP/1.1 200 OK  (text/css)"
"226","27.155235","142.104.105.208","192.168.1.164","TCP","60","80  >  1202 [FIN, ACK] Seq=17750 Ack=797 Win=7504 Len=0"
"227","27.161723","192.168.1.164","142.104.105.208","TCP","62","1203  >  80 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM"
"228","27.164948","142.104.105.208","192.168.1.164","TCP","62","80  >  1203 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM"
"229","27.164968","192.168.1.164","142.104.105.208","TCP","54","1203  >  80 [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"230","27.165036","192.168.1.164","142.104.105.208","HTTP","413","GET /css/red_theme.css HTTP/1.1 "
"231","27.168746","142.104.105.208","192.168.1.164","TCP","60","80  >  1203 [ACK] Seq=1 Ack=360 Win=6432 Len=0"
"232","27.172343","142.104.105.208","192.168.1.164","TCP","325","80  >  1203 [PSH, ACK] Seq=1 Ack=360 Win=6432 Len=271 [TCP segment of a reassembled PDU]"
"233","27.172424","192.168.1.164","142.104.105.208","TCP","54","1203  >  80 [FIN, ACK] Seq=360 Ack=272 Win=17249 Len=0"
"234","27.174183","142.104.105.208","192.168.1.164","HTTP","917","HTTP/1.1 200 OK  (text/css)"
"235","27.174226","192.168.1.164","142.104.105.208","TCP","54","1203  >  80 [RST, ACK] Seq=361 Ack=1135 Win=0 Len=0"
"236","27.174667","192.168.1.164","142.104.105.208","TCP","62","1204  >  80 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM"
"237","27.175729","142.104.105.208","192.168.1.164","TCP","60","80  >  1203 [FIN, ACK] Seq=1135 Ack=361 Win=6432 Len=0"
"238","27.177307","142.104.105.208","192.168.1.164","TCP","62","80  >  1204 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM"
"239","27.177326","192.168.1.164","142.104.105.208","TCP","54","1204  >  80 [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"240","27.177393","192.168.1.164","142.104.105.208","HTTP","421","GET /images/uvic_4_csc_alt.gif HTTP/1.1 "
"241","27.180761","142.104.105.208","192.168.1.164","TCP","60","80  >  1204 [ACK] Seq=1 Ack=368 Win=6432 Len=0"
"242","27.184339","142.104.105.208","192.168.1.164","TCP","327","80  >  1204 [PSH, ACK] Seq=1 Ack=368 Win=6432 Len=273 [TCP segment of a reassembled PDU]"
"243","27.184421","192.168.1.164","142.104.105.208","TCP","54","1204  >  80 [FIN, ACK] Seq=368 Ack=274 Win=17247 Len=0"
"244","27.187590","142.104.105.208","192.168.1.164","TCP","1514","80  >  1204 [ACK] Seq=274 Ack=368 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"245","27.187612","192.168.1.164","142.104.105.208","TCP","54","1204  >  80 [RST, ACK] Seq=369 Ack=1734 Win=0 Len=0"
"246","27.188311","142.104.105.208","192.168.1.164","HTTP","616","HTTP/1.1 200 OK  (GIF89a)"
"247","27.188983","142.104.105.208","192.168.1.164","TCP","60","80  >  1204 [FIN, ACK] Seq=2296 Ack=369 Win=6432 Len=0"
"248","27.210152","192.168.1.164","142.104.105.208","TCP","62","1205  >  80 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM"
"249","27.212861","142.104.105.208","192.168.1.164","TCP","62","80  >  1205 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM"
"250","27.212886","192.168.1.164","142.104.105.208","TCP","54","1205  >  80 [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"251","27.212967","192.168.1.164","142.104.105.208","HTTP","420","GET /images/banner01_alt.jpg HTTP/1.1 "
"252","27.216263","142.104.105.208","192.168.1.164","TCP","60","80  >  1205 [ACK] Seq=1 Ack=367 Win=6432 Len=0"
"253","27.220350","142.104.105.208","192.168.1.164","TCP","329","80  >  1205 [PSH, ACK] Seq=1 Ack=367 Win=6432 Len=275 [TCP segment of a reassembled PDU]"
"254","27.220436","192.168.1.164","142.104.105.208","TCP","54","1205  >  80 [FIN, ACK] Seq=367 Ack=276 Win=17245 Len=0"
"255","27.228081","142.104.105.208","192.168.1.164","TCP","1514","80  >  1205 [ACK] Seq=276 Ack=367 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"256","27.228109","192.168.1.164","142.104.105.208","TCP","54","1205  >  80 [RST, ACK] Seq=368 Ack=1736 Win=0 Len=0"
"257","27.229455","142.104.105.208","192.168.1.164","TCP","1514","80  >  1205 [ACK] Seq=1736 Ack=368 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"258","27.230399","192.168.1.164","142.104.105.208","TCP","62","1206  >  80 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM"
"259","27.230774","192.168.1.164","142.104.105.208","TCP","62","1207  >  80 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM"
"260","27.233232","142.104.105.208","192.168.1.164","TCP","1514","80  >  1205 [ACK] Seq=3196 Ack=368 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"261","27.236691","142.104.105.208","192.168.1.164","TCP","62","80  >  1206 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM"
"262","27.236752","192.168.1.164","142.104.105.208","TCP","54","1206  >  80 [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"263","27.236879","192.168.1.164","142.104.105.208","HTTP","419","GET /images/dept_csc_alt.gif HTTP/1.1 "
"264","27.237054","142.104.105.208","192.168.1.164","TCP","62","80  >  1207 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM"
"265","27.237073","192.168.1.164","142.104.105.208","TCP","54","1207  >  80 [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"266","27.237134","192.168.1.164","142.104.105.208","HTTP","332","GET /assets/images/span.gif HTTP/1.1 "
"267","27.240333","142.104.105.208","192.168.1.164","TCP","60","80  >  1206 [ACK] Seq=1 Ack=366 Win=6432 Len=0"
"268","27.241372","142.104.105.208","192.168.1.164","TCP","60","80  >  1207 [ACK] Seq=1 Ack=279 Win=6432 Len=0"
"269","27.245793","142.104.105.208","192.168.1.164","TCP","327","80  >  1206 [PSH, ACK] Seq=1 Ack=366 Win=6432 Len=273 [TCP segment of a reassembled PDU]"
"270","27.245975","192.168.1.164","142.104.105.208","TCP","54","1206  >  80 [FIN, ACK] Seq=366 Ack=274 Win=17247 Len=0"
"271","27.248725","142.104.105.208","192.168.1.164","TCP","1514","80  >  1206 [ACK] Seq=274 Ack=366 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"272","27.248762","192.168.1.164","142.104.105.208","TCP","54","1206  >  80 [RST, ACK] Seq=367 Ack=1734 Win=0 Len=0"
"273","27.249090","142.104.105.208","192.168.1.164","HTTP","147","HTTP/1.1 200 OK  (GIF89a)"
"274","27.250907","142.104.105.208","192.168.1.164","TCP","60","80  >  1206 [FIN, ACK] Seq=1827 Ack=367 Win=6432 Len=0"
"275","27.279984","192.168.1.164","142.104.105.208","TCP","62","1208  >  80 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM"
"276","27.284752","142.104.105.208","192.168.1.164","TCP","1514","80  >  1207 [ACK] Seq=1 Ack=279 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"277","27.285002","192.168.1.164","142.104.105.208","TCP","54","1207  >  80 [RST, ACK] Seq=279 Ack=1461 Win=0 Len=0"
"278","27.286248","142.104.105.208","192.168.1.164","TCP","1514","HTTP/1.1 404 Not Found  [TCP segment of a reassembled PDU]"
"279","27.287929","142.104.105.208","192.168.1.164","TCP","62","80  >  1208 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM"
"280","27.287957","192.168.1.164","142.104.105.208","TCP","54","1208  >  80 [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"281","27.288044","192.168.1.164","142.104.105.208","HTTP","429","GET /news_photos/2004_07_15_hinf.jpg HTTP/1.1 "
"282","27.291828","142.104.105.208","192.168.1.164","TCP","60","80  >  1208 [ACK] Seq=1 Ack=376 Win=6432 Len=0"
"283","27.297927","142.104.105.208","192.168.1.164","TCP","330","80  >  1208 [PSH, ACK] Seq=1 Ack=376 Win=6432 Len=276 [TCP segment of a reassembled PDU]"
"284","27.298287","192.168.1.164","142.104.105.208","TCP","54","1208  >  80 [FIN, ACK] Seq=376 Ack=277 Win=17244 Len=0"
"285","27.301173","142.104.105.208","192.168.1.164","TCP","1514","80  >  1208 [ACK] Seq=277 Ack=376 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"286","27.301221","192.168.1.164","142.104.105.208","TCP","54","1208  >  80 [RST, ACK] Seq=377 Ack=1737 Win=0 Len=0"
"287","27.304634","142.104.105.208","192.168.1.164","TCP","1514","80  >  1208 [ACK] Seq=1737 Ack=377 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"288","27.306088","142.104.105.208","192.168.1.164","TCP","1514","80  >  1208 [ACK] Seq=3197 Ack=377 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"289","30.025742","192.168.1.164","142.104.105.208","TCP","62","1209  >  80 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM"
"290","30.028751","142.104.105.208","192.168.1.164","TCP","62","80  >  1209 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM"
"291","30.028791","192.168.1.164","142.104.105.208","TCP","54","1209  >  80 [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"292","30.028896","192.168.1.164","142.104.105.208","HTTP","492","GET /contacts/general.html HTTP/1.1 "
"293","30.033144","142.104.105.208","192.168.1.164","TCP","60","80  >  1209 [ACK] Seq=1 Ack=439 Win=6432 Len=0"
"294","30.041777","142.104.105.208","192.168.1.164","TCP","348","80  >  1209 [PSH, ACK] Seq=1 Ack=439 Win=6432 Len=294 [TCP segment of a reassembled PDU]"
"295","30.044948","142.104.105.208","192.168.1.164","TCP","1514","80  >  1209 [ACK] Seq=295 Ack=439 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"296","30.044968","192.168.1.164","142.104.105.208","TCP","54","1209  >  80 [ACK] Seq=439 Ack=1755 Win=17520 Len=0"
"297","30.050966","142.104.105.208","192.168.1.164","TCP","1514","80  >  1209 [ACK] Seq=1755 Ack=439 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"298","30.052467","142.104.105.208","192.168.1.164","TCP","1514","80  >  1209 [ACK] Seq=3215 Ack=439 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"299","30.052482","192.168.1.164","142.104.105.208","TCP","54","1209  >  80 [ACK] Seq=439 Ack=4675 Win=17520 Len=0"
"300","30.053601","142.104.105.208","192.168.1.164","HTTP","1139","HTTP/1.1 200 OK  (text/html)"
"301","30.162551","192.168.1.164","142.104.105.208","TCP","54","1209  >  80 [ACK] Seq=439 Ack=5760 Win=16435 Len=0"
"302","30.190078","192.168.1.164","142.104.105.208","HTTP","436","GET /css/blue_theme.css HTTP/1.1 "
"303","30.190784","192.168.1.164","142.104.105.208","TCP","62","1210  >  80 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM"
"304","30.193815","142.104.105.208","192.168.1.164","TCP","62","80  >  1210 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM"
"305","30.193863","192.168.1.164","142.104.105.208","TCP","54","1210  >  80 [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"306","30.193974","192.168.1.164","142.104.105.208","HTTP","353","GET /assets/images/span.gif HTTP/1.1 "
"307","30.197251","142.104.105.208","192.168.1.164","TCP","324","80  >  1209 [PSH, ACK] Seq=5760 Ack=821 Win=7504 Len=270 [TCP segment of a reassembled PDU]"
"308","30.198828","142.104.105.208","192.168.1.164","HTTP","917","HTTP/1.1 200 OK  (text/css)"
"309","30.198848","192.168.1.164","142.104.105.208","TCP","54","1209  >  80 [ACK] Seq=821 Ack=6893 Win=17520 Len=0"
"310","30.199196","142.104.105.208","192.168.1.164","TCP","60","80  >  1210 [ACK] Seq=1 Ack=300 Win=6432 Len=0"
"311","30.242205","142.104.105.208","192.168.1.164","TCP","1514","80  >  1210 [ACK] Seq=1 Ack=300 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"312","30.243068","192.168.1.164","142.104.105.208","TCP","54","1210  >  80 [RST, ACK] Seq=300 Ack=1461 Win=0 Len=0"
"313","30.243599","142.104.105.208","192.168.1.164","TCP","1514","HTTP/1.1 404 Not Found  [TCP segment of a reassembled PDU]"
"314","33.782715","192.168.1.164","142.104.105.208","HTTP","332","GET /assets/images/span.gif HTTP/1.1 "
"315","33.830696","142.104.105.208","192.168.1.164","TCP","60","80  >  1209 [ACK] Seq=6893 Ack=1099 Win=8576 Len=0"
"316","33.837931","142.104.105.208","192.168.1.164","TCP","1514","80  >  1209 [ACK] Seq=6893 Ack=1099 Win=8576 Len=1460 [TCP segment of a reassembled PDU]"
"317","33.838311","192.168.1.164","142.104.105.208","TCP","54","1209  >  80 [RST, ACK] Seq=1099 Ack=8353 Win=0 Len=0"
"318","33.839340","142.104.105.208","192.168.1.164","TCP","1514","HTTP/1.1 404 Not Found  [TCP segment of a reassembled PDU]"
"319","39.279150","192.168.1.164","142.104.105.208","TCP","62","1211  >  80 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM"
"320","39.307521","142.104.105.208","192.168.1.164","TCP","62","80  >  1211 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM"
"321","39.307560","192.168.1.164","142.104.105.208","TCP","54","1211  >  80 [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"322","39.308948","192.168.1.164","142.104.105.208","HTTP","493","GET /pds/category.php?cat=1 HTTP/1.1 "
"323","39.403104","142.104.105.208","192.168.1.164","TCP","60","80  >  1211 [ACK] Seq=1 Ack=440 Win=6432 Len=0"
"324","39.563218","142.104.105.208","192.168.1.164","TCP","1514","80  >  1211 [ACK] Seq=1 Ack=440 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"325","39.564625","142.104.105.208","192.168.1.164","TCP","1514","80  >  1211 [ACK] Seq=1461 Ack=440 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"326","39.564654","192.168.1.164","142.104.105.208","TCP","54","1211  >  80 [ACK] Seq=440 Ack=2921 Win=17520 Len=0"
"327","39.570231","142.104.105.208","192.168.1.164","TCP","1514","80  >  1211 [ACK] Seq=2921 Ack=440 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"328","39.571662","142.104.105.208","192.168.1.164","TCP","1514","80  >  1211 [ACK] Seq=4381 Ack=440 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"329","39.571688","192.168.1.164","142.104.105.208","TCP","54","1211  >  80 [ACK] Seq=440 Ack=5841 Win=17520 Len=0"
"330","39.573076","142.104.105.208","192.168.1.164","TCP","1514","80  >  1211 [ACK] Seq=5841 Ack=440 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"331","39.576961","142.104.105.208","192.168.1.164","TCP","757","80  >  1211 [PSH, ACK] Seq=7301 Ack=440 Win=6432 Len=703 [TCP segment of a reassembled PDU]"
"332","39.576977","192.168.1.164","142.104.105.208","TCP","54","1211  >  80 [ACK] Seq=440 Ack=8004 Win=17520 Len=0"
"333","39.583685","142.104.105.208","192.168.1.164","TCP","1514","80  >  1211 [ACK] Seq=8004 Ack=440 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"334","39.585064","142.104.105.208","192.168.1.164","TCP","1514","80  >  1211 [ACK] Seq=9464 Ack=440 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"335","39.585078","192.168.1.164","142.104.105.208","TCP","54","1211  >  80 [ACK] Seq=440 Ack=10924 Win=17520 Len=0"
"336","39.586502","142.104.105.208","192.168.1.164","TCP","1514","80  >  1211 [ACK] Seq=10924 Ack=440 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"337","39.587880","142.104.105.208","192.168.1.164","TCP","1514","80  >  1211 [ACK] Seq=12384 Ack=440 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"338","39.587895","192.168.1.164","142.104.105.208","TCP","54","1211  >  80 [ACK] Seq=440 Ack=13844 Win=17520 Len=0"
"339","39.592231","142.104.105.208","192.168.1.164","HTTP","767","[TCP Previous segment not captured] Continuation"
"340","39.592247","192.168.1.164","142.104.105.208","TCP","66","[TCP Dup ACK 338#1] 1211  >  80 [ACK] Seq=440 Ack=13844 Win=17520 Len=0 SLE=15304 SRE=16017"
"341","39.594349","142.104.105.208","192.168.1.164","TCP","1514","[TCP Out-Of-Order] 80  >  1211 [ACK] Seq=13844 Ack=440 Win=6432 Len=1460"
"342","39.594377","192.168.1.164","142.104.105.208","TCP","54","1211  >  80 [ACK] Seq=440 Ack=16017 Win=17520 Len=0"
"343","39.600719","142.104.105.208","192.168.1.164","HTTP","1514","Continuation"
"344","39.602199","142.104.105.208","192.168.1.164","HTTP","1514","Continuation"
"345","39.602214","192.168.1.164","142.104.105.208","TCP","54","1211  >  80 [ACK] Seq=440 Ack=18937 Win=17520 Len=0"
"346","39.603198","142.104.105.208","192.168.1.164","HTTP","952","Continuation"
"347","39.635641","192.168.1.164","142.104.105.208","HTTP","461","GET /pds/css/faq.css HTTP/1.1 "
